user_enc,seq_item_ids,seq_item_cats,seq_merchant_ids,seq_service_types,seq_price_bin,seq_time_of_day,seq_weekday,seq_weather_enc,seq_weather_lvl,seq_promo_main_enc,seq_promo_delv_enc,seq_disc_pct,seq_cashback_pct,seq_subtotal,seq_total_spend,seq_is_weekend,seq_is_holiday,segment_enc,kecamatan_enc_merchant,avg_session_duration,total_orders,user_total_spend,user_avg_price,user_median_price,voucher_count,voucher_rate,avg_voucher_pct,total_cashback,recency_days,seq_length,unique_items,unique_merchants,voucher_usage_ratio,target_discount
65,"[nan, nan, 178.0, nan, nan, nan, nan, nan, 724.0]","[nan, nan, 9.0, nan, nan, nan, nan, nan, 2.0]","[320, 38, 123, 320, 320, 320, 320, 34, 152]","[2, 1, 1, 0, 2, 2, 2, 1, 1]","['unknown', 'unknown', 'medium', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'low']","['morning', 'morning', 'morning', 'afternoon', 'evening', 'evening', 'evening', 'evening', 'evening']","[0, 1, 4, 2, 3, 5, 1, 0, 2]","[3, 0, 3, 1, 1, 3, 0, 0, 3]","['hot', 'hot', 'normal', 'hot', 'normal', 'normal', 'normal', 'hot', 'normal']","[51, 51, 51, 39, 51, 7, 43, 51, 51]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.15, 0.2, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 173267, 72024, 0, 0, 0, 0, 96026, 15168]","[5000.0, 177099.15, 75671.56, 5000.0, 5000.0, 5000.0, 5000.0, 105127.78, 23375.18]","[0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",1,13.0,1047.2727272727273,9,406273.67,39609.444444444445,0.0,0,0.0,0.03888888888888889,0.0,2,9,9,5,0.0,0
66,"[nan, 837.0, nan, nan, nan, nan, 531.0, 487.0, nan, nan, nan, nan, nan, nan, nan, 699.0]","[nan, 2.0, nan, nan, nan, nan, 4.0, 2.0, nan, nan, nan, nan, nan, nan, nan, 7.0]","[320, 296, 320, 248, 320, 94, 252, 41, 155, 167, 320, 320, 206, 314, 320, 225]","[0, 1, 0, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 0, 1]","['unknown', 'medium', 'unknown', 'unknown', 'unknown', 'unknown', 'medium', 'high', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'medium']","['morning', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening']","[5, 2, 4, 1, 3, 3, 6, 1, 1, 4, 6, 3, 2, 0, 1, 6]","[0, 3, 0, 0, 0, 1, 3, 0, 3, 3, 0, 3, 3, 0, 3, 0]","['normal', 'hot', 'hot', 'cool', 'normal', 'normal', 'cool', 'hot', 'hot', 'normal', 'normal', 'normal', 'hot', 'hot', 'hot', 'cool']","[51, 31, 51, 51, 51, 51, 51, 28, 51, 5, 51, 33, 51, 19, 40, 24]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 9.0, nan, 14.0, nan, 14.0, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.2, 0.0, 0.1, 0.0, 0.2, 0.0, 0.15]","[0.0, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05, 0.0]","[0, 29807, 0, 177933, 0, 105081, 36675, 122152, 77544, 142204, 0, 0, 160370, 131956, 0, 38444]","[5000.0, 38534.6, 5000.0, 185552.69, 5000.0, 109228.42, 43302.0, 105230.12, 87882.08, 113763.2, 5000.0, 5000.0, 166694.69, 105564.8, 5000.0, 43508.5]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,4.0,720.0,16,1029261.1,63885.375,37559.5,4,0.25,0.053125000000000006,1490.35,3,16,16,11,0.25,3
67,"[nan, nan, nan, 899.0, nan, 232.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, 3.0, nan, 6.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[320, 320, 1, 154, 239, 114, 320, 306, 276, 86, 123, 223, 85, 38, 320]","[2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 0]","['unknown', 'unknown', 'unknown', 'medium', 'unknown', 'medium', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']","['morning', 'morning', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening']","[5, 2, 5, 0, 0, 6, 0, 2, 3, 0, 1, 1, 0, 3, 5]","[1, 3, 0, 1, 0, 0, 2, 3, 3, 3, 2, 3, 3, 0, 3]","['hot', 'hot', 'normal', 'normal', 'normal', 'hot', 'normal', 'normal', 'normal', 'normal', 'normal', 'hot', 'cool', 'normal', 'normal']","[51, 16, 51, 37, 51, 36, 48, 51, 51, 21, 30, 51, 51, 51, 51]","[nan, nan, nan, 33.0, nan, nan, nan, nan, nan, nan, 56.0, nan, nan, nan, nan]","[0.0, 0.1, 0.0, 0.15, 0.0, 0.15, 0.0, 0.0, 0.0, 0.1, 0.2, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 124634, 74792, 110753, 29598, 0, 66178, 88710, 119287, 166665, 52914, 83815, 71694, 0]","[5000.0, 5000.0, 130914.12, 63573.2, 119825.84, 29639.18, 5000.0, 75417.8, 93385.1, 116052.21, 136665.0, 57070.45, 89281.7, 80263.54, 5000.0]","[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1,15.0,1309.090909090909,15,1012088.14,65936.0,71694.0,4,0.26666666666666666,0.04666666666666666,0.0,0,15,15,12,0.26666666666666666,0
68,"[nan, nan, nan, nan, 692.0, nan, 743.0, nan, nan, nan, nan, nan, 42.0, nan, nan, nan, nan]","[nan, nan, nan, nan, 0.0, nan, 6.0, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan]","[320, 263, 320, 320, 166, 132, 243, 116, 131, 232, 320, 320, 306, 94, 126, 320, 217]","[0, 1, 2, 2, 1, 1, 1, 1, 1, 1, 0, 2, 1, 1, 1, 2, 1]","['unknown', 'unknown', 'unknown', 'unknown', 'medium', 'unknown', 'medium', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'medium', 'unknown', 'unknown', 'unknown', 'unknown']","['night', 'morning', 'morning', 'morning', 'morning', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening', 'evening']","[5, 3, 4, 4, 0, 5, 6, 0, 2, 3, 1, 5, 1, 0, 1, 6, 2]","[0, 3, 3, 0, 3, 3, 3, 0, 3, 3, 0, 1, 1, 1, 0, 1, 3]","['hot', 'hot', 'cool', 'normal', 'cool', 'normal', 'normal', 'normal', 'normal', 'hot', 'hot', 'normal', 'normal', 'normal', 'normal', 'hot', 'normal']","[0, 49, 51, 51, 51, 26, 51, 51, 51, 6, 51, 51, 51, 51, 51, 19, 45]","[17.0, nan, nan, nan, nan, nan, nan, nan, 9.0, 56.0, nan, 29.0, nan, nan, nan, 33.0, 9.0]","[0.0, 0.15, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.15]","[0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 71223, 0, 0, 50293, 112832, 42744, 50320, 65980, 90021, 0, 0, 52753, 200459, 173479, 0, 33411]","[5000.0, 66303.48, 5000.0, 5000.0, 57007.41, 107580.2, 45380.09, 54310.19, 65980.0, 81018.9, 5000.0, 5000.0, 56528.41, 210629.31, 178029.05, 5000.0, 28399.35]","[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,25.0,1145.4545454545455,17,981166.39,55500.882352941175,50293.0,4,0.23529411764705882,0.03529411764705882,0.0,0,17,17,12,0.23529411764705882,3
69,"[nan, nan, 534.0, nan, nan, nan, nan]","[nan, nan, 0.0, nan, nan, nan, nan]","[320, 320, 88, 320, 169, 320, 320]","[0, 0, 1, 2, 1, 2, 0]","['unknown', 'unknown', 'high', 'unknown', 'unknown', 'unknown', 'unknown']","['night', 'morning', 'morning', 'morning', 'afternoon', 'evening', 'evening']","[6, 1, 0, 2, 0, 2, 6]","[0, 0, 0, 3, 3, 3, 0]","['normal', 'hot', 'cool', 'normal', 'hot', 'normal', 'hot']","[51, 51, 51, 51, 15, 51, 25]","[nan, nan, nan, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.15]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 85082, 0, 139635, 0, 0]","[5000.0, 5000.0, 90675.15, 5000.0, 117278.14, 5000.0, 5000.0]","[1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0]",2,8.0,1040.0,7,232953.28999999998,32102.428571428572,0.0,1,0.14285714285714285,0.049999999999999996,0.0,8,7,7,3,0.14285714285714285,3
70,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 825.0, nan, nan, nan, 694.0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 5.0, nan, nan, nan, 9.0]","[320, 320, 320, 237, 109, 320, 129, 320, 320, 320, 320, 285, 320, 111, 282, 21]","[0, 2, 2, 1, 1, 2, 1, 0, 2, 2, 0, 1, 0, 1, 1, 1]","['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'medium', 'unknown', 'unknown', 'unknown', 'low']","['morning', 'morning', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening']","[0, 0, 0, 0, 4, 6, 0, 6, 0, 5, 4, 5, 4, 0, 4, 0]","[0, 3, 1, 3, 3, 3, 3, 2, 1, 0, 0, 3, 0, 1, 1, 0]","['hot', 'normal', 'cool', 'cool', 'hot', 'normal', 'hot', 'normal', 'normal', 'hot', 'normal', 'normal', 'normal', 'hot', 'hot', 'normal']","[37, 44, 51, 5, 51, 42, 51, 51, 33, 51, 51, 16, 51, 7, 51, 7]","[14.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 33.0, 56.0, nan]","[0.1, 0.15, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.15, 0.0, 0.2, 0.0, 0.15]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 175022, 98056, 0, 96319, 0, 0, 0, 0, 57582, 0, 216537, 99186, 24709]","[5000.0, 5000.0, 5000.0, 155341.64, 109534.18, 5000.0, 105529.71, 5000.0, 5000.0, 5000.0, 5000.0, 56796.87, 5000.0, 186537.0, 99186.0, 27718.46]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,4.0,1472.7272727272727,16,785643.86,47963.1875,0.0,4,0.25,0.065625,0.0,0,16,16,8,0.25,3
71,"[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan]","[320, 162, 320, 258, 320, 320, 72]","[2, 1, 2, 1, 2, 0, 1]","['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']","['night', 'night', 'morning', 'morning', 'morning', 'afternoon', 'evening']","[6, 5, 5, 6, 0, 2, 4]","[0, 3, 3, 3, 3, 3, 3]","['normal', 'cool', 'hot', 'hot', 'cool', 'normal', 'normal']","[51, 51, 51, 51, 48, 51, 48]","[nan, nan, nan, nan, nan, 29.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.05]","[0, 201425, 0, 85698, 0, 0, 82326]","[5000.0, 212179.61, 5000.0, 91627.35, 5000.0, 5000.0, 86272.49]","[1, 1, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]",0,7.0,654.5454545454545,7,410079.45,52778.42857142857,0.0,0,0.0,0.0,4116.3,0,7,7,4,0.0,0
72,"[713.0, nan, nan, nan, 893.0, nan, 763.0, nan, nan, nan, nan, nan, 247.0]","[7.0, nan, nan, nan, 6.0, nan, 8.0, nan, nan, nan, nan, nan, 1.0]","[210, 320, 16, 320, 163, 213, 8, 105, 320, 56, 320, 320, 10]","[1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 2, 2, 1]","['high', 'unknown', 'unknown', 'unknown', 'medium', 'unknown', 'medium', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'medium']","['morning', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening']","[0, 3, 6, 3, 6, 1, 3, 3, 1, 1, 6, 4, 6]","[3, 3, 3, 1, 3, 1, 3, 1, 1, 0, 0, 3, 3]","['normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'hot', 'normal', 'normal', 'normal']","[13, 51, 51, 51, 37, 51, 44, 51, 51, 51, 2, 51, 3]","[nan, nan, nan, nan, 33.0, nan, nan, nan, nan, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.15, 0.0, 0.1, 0.0, 0.0, 0.0, 0.15, 0.0, 0.0]","[0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15]","[148335, 0, 68303, 0, 46114, 123656, 48435, 181813, 0, 99231, 0, 0, 44413]","[155680.47, 5000.0, 71864.21, 5000.0, 39196.9, 128081.36, 48301.41, 189192.89, 5000.0, 101831.1, 5000.0, 5000.0, 54330.21]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,1.0,1047.2727272727273,13,813478.55,58484.61538461538,46114.0,2,0.15384615384615385,0.03076923076923077,28912.2,3,13,13,9,0.15384615384615385,0
73,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 827.0, 282.0, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 9.0, 2.0, nan]","[36, 177, 320, 320, 320, 320, 320, 224, 277, 217, 187, 320]","[1, 1, 2, 0, 0, 2, 0, 1, 1, 1, 1, 2]","['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'medium', 'medium', 'unknown']","['morning', 'morning', 'morning', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening']","[0, 3, 2, 5, 6, 1, 5, 4, 4, 5, 5, 4]","[3, 3, 3, 2, 3, 3, 3, 0, 1, 0, 0, 0]","['normal', 'cool', 'hot', 'hot', 'normal', 'hot', 'cool', 'normal', 'hot', 'normal', 'normal', 'hot']","[51, 51, 35, 51, 51, 49, 51, 51, 5, 32, 33, 51]","[nan, nan, 56.0, nan, nan, nan, nan, nan, 17.0, nan, nan, nan]","[0.0, 0.0, 0.2, 0.0, 0.0, 0.2, 0.0, 0.0, 0.15, 0.1, 0.2, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[65929, 176259, 0, 0, 0, 0, 0, 230797, 90497, 29533, 33398, 0]","[69808.87, 183513.05, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 236347.66, 76922.45, 33123.34, 36004.16, 5000.0]","[0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,29.0,1145.4545454545455,12,665719.53,52201.083333333336,14766.5,3,0.25,0.07083333333333335,0.0,2,12,12,7,0.25,0
74,"[nan, nan, 405.0, nan, nan, 618.0, nan, nan, 18.0, nan, nan]","[nan, nan, 3.0, nan, nan, 5.0, nan, nan, 6.0, nan, nan]","[320, 53, 319, 320, 117, 86, 133, 320, 82, 320, 113]","[0, 1, 1, 2, 1, 1, 1, 2, 1, 0, 1]","['unknown', 'unknown', 'medium', 'unknown', 'unknown', 'low', 'unknown', 'unknown', 'medium', 'unknown', 'unknown']","['night', 'night', 'morning', 'morning', 'morning', 'morning', 'afternoon', 'afternoon', 'evening', 'evening', 'evening']","[0, 0, 1, 5, 2, 6, 3, 0, 3, 2, 2]","[3, 1, 1, 3, 3, 3, 0, 2, 1, 0, 1]","['normal', 'normal', 'hot', 'hot', 'normal', 'hot', 'normal', 'hot', 'normal', 'cool', 'hot']","[26, 34, 3, 14, 51, 51, 46, 51, 51, 10, 51]","[nan, nan, nan, 47.0, nan, nan, nan, nan, nan, 29.0, nan]","[0.1, 0.1, 0.0, 0.1, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15, 0.0]","[0, 122028, 44255, 0, 138326, 18785, 188732, 0, 56830, 0, 110109]","[5000.0, 116861.25, 48712.07, 5000.0, 141597.54, 28974.04, 179799.3, 5000.0, 62345.06, 5000.0, 114399.0]","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,4.0,916.3636363636364,11,712688.26,61733.181818181816,44255.0,2,0.18181818181818182,0.03636363636363637,4425.5,0,11,11,8,0.18181818181818182,0
75,"[371.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 223.0]","[2.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.0]","[110, 320, 320, 320, 12, 96, 320, 320, 320, 320, 140, 320, 116]","[1, 2, 2, 0, 1, 1, 2, 2, 0, 0, 1, 0, 1]","['medium', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'high']","['morning', 'morning', 'morning', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening']","[0, 4, 4, 0, 3, 2, 6, 1, 2, 4, 0, 3, 1]","[0, 0, 0, 3, 3, 3, 0, 3, 3, 0, 1, 3, 1]","['cool', 'normal', 'hot', 'hot', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'hot', 'normal', 'normal']","[44, 51, 51, 51, 51, 23, 51, 21, 51, 51, 19, 36, 45]","[nan, nan, nan, 56.0, nan, nan, 14.0, nan, nan, nan, nan, nan, nan]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15, 0.0, 0.0, 0.1, 0.1, 0.1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[28624, 0, 0, 0, 227721, 143660, 0, 0, 0, 0, 152616, 0, 100099]","[31678.3, 5000.0, 5000.0, 5000.0, 233245.57, 148829.43, 5000.0, 5000.0, 5000.0, 5000.0, 147173.08, 5000.0, 101318.05]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,11.0,1243.6363636363637,13,702244.4299999999,50209.230769230766,0.0,3,0.23076923076923078,0.04230769230769231,14366.0,0,13,13,6,0.23076923076923078,2
76,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 465.0, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 8.0, nan]","[320, 320, 68, 7, 84, 77, 106, 25, 320, 285, 198, 179]","[2, 2, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'low', 'unknown']","['morning', 'morning', 'morning', 'morning', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening']","[3, 0, 1, 0, 6, 3, 0, 1, 4, 0, 6, 4]","[3, 3, 3, 3, 0, 3, 1, 2, 3, 2, 3, 3]","['hot', 'cool', 'hot', 'normal', 'normal', 'normal', 'normal', 'normal', 'cool', 'hot', 'hot', 'cool']","[51, 51, 15, 51, 51, 34, 51, 51, 51, 51, 51, 1]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 47.0, nan, nan]","[0.0, 0.0, 0.1, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05]","[0, 0, 168192, 105256, 161869, 124258, 104988, 50555, 0, 143761, 18471, 108170]","[5000.0, 5000.0, 161589.93, 110341.07, 169997.9, 105693.34, 115780.63, 54037.59, 5000.0, 143761.0, 24866.74, 119144.69]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1,19.0,981.8181818181819,12,1020212.89,82126.66666666667,105122.0,2,0.16666666666666666,0.025000000000000005,5408.5,0,12,12,10,0.16666666666666666,0
77,"[nan, nan, 345.0, nan, 784.0, nan, nan, nan, nan, nan, nan, nan, nan, 2.0]","[nan, nan, 6.0, nan, 6.0, nan, nan, nan, nan, nan, nan, nan, nan, 7.0]","[58, 320, 130, 320, 257, 320, 53, 68, 320, 188, 247, 68, 248, 90]","[1, 2, 1, 2, 1, 0, 1, 1, 2, 1, 1, 1, 1, 1]","['unknown', 'unknown', 'medium', 'unknown', 'medium', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'medium']","['morning', 'morning', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening', 'evening']","[5, 3, 6, 1, 4, 6, 5, 4, 2, 1, 3, 2, 5, 4]","[3, 3, 3, 0, 0, 1, 0, 3, 3, 1, 0, 3, 3, 3]","['hot', 'hot', 'hot', 'hot', 'hot', 'hot', 'normal', 'normal', 'hot', 'normal', 'cool', 'normal', 'normal', 'normal']","[51, 51, 51, 51, 45, 22, 19, 51, 51, 51, 51, 51, 5, 1]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05]","[232647, 0, 56983, 0, 50939, 0, 91884, 40191, 0, 150297, 82278, 71171, 99772, 25650]","[240408.73, 5000.0, 60395.31, 5000.0, 48883.24, 5000.0, 84272.89, 49140.43, 5000.0, 154569.46, 93564.32, 79216.92, 88400.59, 35294.87]","[1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,16.0,818.1818181818181,14,954146.76,64415.142857142855,53961.0,3,0.21428571428571427,0.03928571428571429,1282.5,1,14,14,10,0.21428571428571427,0
78,"[nan, nan, nan, nan, nan, 656.0, nan, nan, 896.0, 818.0, nan, nan, nan]","[nan, nan, nan, nan, nan, 3.0, nan, nan, 9.0, 5.0, nan, nan, nan]","[320, 320, 98, 9, 320, 197, 174, 131, 56, 227, 320, 272, 92]","[0, 2, 1, 1, 2, 1, 1, 1, 1, 1, 0, 1, 1]","['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'medium', 'unknown', 'unknown', 'medium', 'high', 'unknown', 'unknown', 'unknown']","['morning', 'morning', 'morning', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening', 'evening']","[1, 5, 2, 0, 4, 0, 4, 0, 5, 6, 5, 5, 4]","[1, 0, 3, 3, 0, 3, 3, 2, 0, 0, 3, 3, 3]","['normal', 'cool', 'cool', 'hot', 'hot', 'normal', 'normal', 'hot', 'hot', 'normal', 'cool', 'hot', 'normal']","[34, 51, 51, 51, 51, 51, 51, 51, 51, 42, 4, 49, 40]","[14.0, nan, nan, nan, nan, nan, 17.0, nan, nan, nan, 17.0, 2.0, nan]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15, 0.15, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15, 0.0, 0.0, 0.05]","[0, 0, 135813, 287010, 0, 42053, 206008, 118265, 28284, 104607, 0, 57875, 42636]","[5000.0, 5000.0, 143491.98, 295259.27, 5000.0, 51193.24, 206008.0, 127388.72, 35130.07, 108048.86, 5000.0, 49193.75, 45423.78]","[0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,15.0,981.8181818181819,13,1081137.67,78657.76923076923,42636.0,1,0.07692307692307693,0.03076923076923077,17822.85,3,13,13,10,0.07692307692307693,0
