order_id,user_id,order_timestamp,service_type,merchant_id,item_ids,price_subtotal,delivery_fee_before,delivery_fee_after,voucher_discount_pct,voucher_discount_amt,voucher_cashback_pct,voucher_cashback_amt,free_delivery_flag,promo_id_main,promo_id_delivery,total_spend
T00203,U00686,2025-06-20 21:34:35,GoFood,M00091,I00610|I00302,77472,9199.07,0.0,20,15494.4,0,0.0,1,P059,P018,61977.6
T00204,U00262,2025-06-26 15:37:00,GoFood,M00009,I00645|I00515|I00859,149936,7660.02,7660.02,0,0.0,0,0.0,0,,,157596.02
T00205,U00037,2025-06-24 21:30:50,GoFood,M00113,I00826,57582,3343.34,3343.34,10,5758.2,0,0.0,0,P020,,55167.14
T00206,U00494,2025-06-02 23:46:49,GoFood,M00058,I00546,32337,5775.23,5775.23,0,0.0,5,1616.85,0,P047,,38112.23
T00207,U00439,2025-06-07 22:25:14,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00208,U00245,2025-06-16 10:03:24,GoFood,M00069,I00463,90782,8327.81,8327.81,20,18156.4,0,0.0,0,P059,,80953.41
T00209,U00470,2025-06-11 18:10:40,GoCar,,,0,0.0,0.0,20,0.0,0,0.0,1,P031,P013,5000.0
T00210,U00360,2025-06-14 13:05:07,GoRide,,,0,0.0,0.0,15,0.0,0,0.0,0,P040,,5000.0
T00211,U00351,2025-06-15 20:02:53,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,1,,P015,5000.0
T00212,U00397,2025-06-23 19:33:33,GoCar,,,0,0.0,0.0,10,0.0,0,0.0,0,P059,,5000.0
T00213,U00594,2025-06-20 12:26:40,GoFood,M00304,I00120,40565,8197.99,8197.99,0,0.0,0,0.0,0,,,48762.99
T00214,U00564,2025-06-29 07:23:10,GoRide,,,0,0.0,0.0,0,0.0,5,0.0,0,P005,,5000.0
T00215,U00602,2025-06-01 09:04:33,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00216,U00333,2025-06-02 12:43:09,GoFood,M00265,I00654|I00132,67443,11213.58,11213.58,20,13488.6,0,0.0,0,P025,,65167.98
T00217,U00680,2025-06-22 21:04:36,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00218,U00672,2025-06-10 13:23:48,GoFood,M00084,I00559|I00281|I00633,97368,7719.55,7719.55,10,9736.8,0,0.0,0,P009,,95350.75
T00219,U00017,2025-06-22 21:10:22,GoFood,M00004,I00771|I00626|I00597,138184,10907.61,10907.61,10,13818.4,0,0.0,0,P004,,135273.21
T00220,U00291,2025-06-03 21:16:37,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00221,U00303,2025-06-05 13:39:22,GoFood,M00015,I00280|I00840|I00473,185465,10049.65,10049.65,0,0.0,0,0.0,0,,,195514.65
T00222,U00196,2025-06-15 13:13:15,GoFood,M00292,I00447,115812,5971.8,5971.8,0,0.0,0,0.0,0,,,121783.8
T00223,U00189,2025-06-24 01:22:02,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00224,U00148,2025-06-06 19:34:03,GoFood,M00083,I00870|I00406|I00571,210180,9678.99,0.0,10,21018.0,0,0.0,1,P035,P015,189162.0
T00225,U00592,2025-06-01 09:06:17,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00226,U00769,2025-06-08 13:38:43,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00227,U00340,2025-06-06 20:08:45,GoFood,M00167,I00404|I00833,62562,4571.66,0.0,0,0.0,0,0.0,1,,P013,62562.0
T00228,U00017,2025-06-16 12:38:58,GoRide,,,0,0.0,0.0,10,0.0,0,0.0,0,P007,,5000.0
T00229,U00787,2025-06-16 06:36:52,GoCar,,,0,0.0,0.0,0,0.0,15,0.0,0,P058,,5000.0
T00230,U00679,2025-06-19 21:44:51,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00231,U00670,2025-06-20 21:34:36,GoFood,M00206,I00741|I00038|I00870,131342,11397.94,11397.94,0,0.0,0,0.0,0,,,142739.94
T00232,U00405,2025-06-20 07:42:06,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00233,U00530,2025-06-06 17:57:20,GoFood,M00200,I00214|I00609|I00025,120093,8983.95,8983.95,0,0.0,0,0.0,0,,,129076.95
T00234,U00148,2025-06-02 10:58:45,GoRide,,,0,0.0,0.0,0,0.0,10,0.0,0,P017,,5000.0
T00235,U00519,2025-06-10 23:34:27,GoFood,M00071,I00087,58116,3770.54,3770.54,0,0.0,0,0.0,0,,,61886.54
T00236,U00037,2025-06-06 08:22:54,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00237,U00488,2025-06-24 11:03:08,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,1,,P015,5000.0
T00238,U00123,2025-06-18 17:29:20,GoFood,M00139,I00752|I00776|I00643,132592,3659.67,0.0,20,26518.4,0,0.0,1,P020,P048,106073.6
T00239,U00338,2025-06-25 16:15:15,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00240,U00012,2025-06-12 18:17:04,GoFood,M00040,I00053|I00410,104370,8507.1,8507.1,0,0.0,0,0.0,0,,,112877.1
T00241,U00169,2025-06-19 10:58:27,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00242,U00498,2025-06-06 07:01:42,GoFood,M00223,I00466|I00346|I00562,91761,11263.91,11263.91,0,0.0,0,0.0,0,,,103024.91
T00243,U00241,2025-06-17 17:32:42,GoFood,M00082,I00582|I00376,87816,9406.7,9406.7,0,0.0,0,0.0,0,,,97222.7
T00244,U00037,2025-06-06 09:56:59,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00245,U00297,2025-06-08 20:02:52,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00246,U00405,2025-06-06 13:28:51,GoFood,M00007,I00853,36534,4933.05,4933.05,10,3653.4,0,0.0,0,P038,,37813.65
T00247,U00148,2025-06-11 16:35:50,GoFood,M00112,I00142,49809,3209.4,3209.4,20,9961.8,0,0.0,0,P016,,43056.6
T00248,U00717,2025-06-28 14:50:41,GoFood,M00110,I00536,18637,8949.87,8949.87,10,1863.7,0,0.0,0,P059,,25723.17
T00249,U00553,2025-06-03 11:25:56,GoFood,M00270,I00253,36901,10944.13,10944.13,0,0.0,0,0.0,0,,,47845.13
T00250,U00391,2025-06-18 20:56:35,GoFood,M00017,I00548|I00826,130656,6658.63,6658.63,0,0.0,0,0.0,0,,,137314.63
T00251,U00097,2025-06-11 14:16:05,GoFood,M00082,I00392|I00283|I00795,86360,9111.87,9111.87,0,0.0,0,0.0,0,,,95471.87
T00252,U00528,2025-06-02 22:59:00,GoFood,M00247,I00497,52580,8468.15,8468.15,0,0.0,0,0.0,0,,,61048.15
T00253,U00147,2025-06-17 20:54:28,GoFood,M00006,I00547|I00757|I00463,249799,9304.42,9304.42,0,0.0,0,0.0,0,,,259103.42
T00254,U00715,2025-06-21 08:04:31,GoRide,,,0,0.0,0.0,15,0.0,0,0.0,1,P043,P018,5000.0
T00255,U00088,2025-06-22 10:49:24,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00256,U00290,2025-06-18 13:30:08,GoFood,M00040,I00524|I00266,194918,7483.91,7483.91,0,0.0,0,0.0,0,,,202401.91
T00257,U00741,2025-06-23 07:07:21,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00258,U00190,2025-06-10 13:45:09,GoFood,M00317,I00675,37642,3814.49,3814.49,0,0.0,15,5646.3,0,P002,,41456.49
T00259,U00167,2025-06-04 06:38:54,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00260,U00338,2025-06-06 18:13:27,GoFood,M00099,I00113|I00238,106325,3820.69,3820.69,0,0.0,0,0.0,0,,,110145.69
T00261,U00262,2025-06-20 06:17:09,GoFood,M00023,I00589|I00867|I00749,155495,8446.12,8446.12,0,0.0,0,0.0,0,,,163941.12
T00262,U00423,2025-06-08 11:27:05,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00263,U00454,2025-06-11 08:45:21,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00264,U00270,2025-06-15 09:12:20,GoFood,M00282,I00247,19140,5176.56,5176.56,0,0.0,0,0.0,0,,,24316.56
T00265,U00186,2025-06-07 06:09:25,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00266,U00162,2025-06-13 17:19:43,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00267,U00792,2025-06-26 14:00:14,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00268,U00065,2025-06-23 17:17:34,GoFood,M00149,I00728,92770,11363.99,11363.99,0,0.0,0,0.0,0,,,104133.99
T00269,U00139,2025-06-30 23:49:10,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00270,U00718,2025-06-27 20:17:11,GoFood,M00268,I00884|I00823,69206,6421.5,6421.5,15,10380.9,0,0.0,0,P023,,65246.6
T00271,U00106,2025-06-23 21:27:42,GoFood,M00247,I00714,148335,3714.16,3714.16,0,0.0,0,0.0,0,,,152049.16
T00272,U00133,2025-06-21 18:50:10,GoFood,M00155,I00738|I00888,100313,6798.31,6798.31,15,15046.95,0,0.0,0,P036,,92064.36
T00273,U00346,2025-06-28 12:25:26,GoFood,M00073,I00721|I00242|I00239,319164,6866.24,0.0,0,0.0,0,0.0,1,,P057,319164.0
T00274,U00325,2025-06-25 15:36:51,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00275,U00691,2025-06-01 10:46:35,GoFood,M00288,I00771|I00884,106613,10871.86,10871.86,0,0.0,0,0.0,0,,,117484.86
T00276,U00620,2025-06-28 07:45:53,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00277,U00259,2025-06-23 19:33:03,GoFood,M00066,I00577,31285,2979.85,2979.85,0,0.0,0,0.0,0,,,34264.85
T00278,U00296,2025-06-26 16:20:40,GoFood,M00277,I00520|I00705|I00057,219926,7677.46,0.0,20,30000.0,0,0.0,1,P046,P018,189926.0
T00279,U00544,2025-06-09 12:08:50,GoFood,M00028,I00799|I00502|I00198,161334,11258.46,11258.46,0,0.0,0,0.0,0,,,172592.46
T00280,U00427,2025-06-11 12:23:20,GoFood,M00229,I00818,39051,9702.89,9702.89,20,7810.2,0,0.0,0,P032,,40943.69
T00281,U00576,2025-06-12 13:46:13,GoFood,M00270,I00228|I00275|I00540,173601,10387.87,0.0,0,0.0,15,26040.15,1,P039,P048,173601.0
T00282,U00576,2025-06-28 22:39:13,GoFood,M00170,I00363|I00608,96883,3692.34,3692.34,0,0.0,0,0.0,0,,,100575.34
T00283,U00319,2025-06-08 11:53:13,GoFood,M00277,I00656,43869,3955.01,3955.01,10,4386.9,0,0.0,0,P043,,43437.11
T00284,U00777,2025-06-03 14:38:43,GoFood,M00244,I00023,16113,7426.49,7426.49,0,0.0,0,0.0,0,,,23539.49
T00285,U00653,2025-06-04 07:06:33,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00286,U00223,2025-06-18 23:05:45,GoFood,M00239,I00324,42666,9564.13,9564.13,15,6399.9,0,0.0,0,P007,,45830.23
T00287,U00090,2025-06-07 14:33:31,GoRide,,,0,0.0,0.0,0,0.0,15,0.0,0,P056,,5000.0
T00288,U00311,2025-06-27 03:39:38,GoFood,M00269,I00499|I00048,47062,11597.55,0.0,10,4706.2,0,0.0,1,P055,P018,42355.8
T00289,U00728,2025-06-08 19:20:47,GoFood,M00166,I00771,66960,3512.88,3512.88,10,6696.0,0,0.0,0,P035,,63776.88
T00290,U00056,2025-06-05 12:49:29,GoFood,M00201,I00257,46260,8229.56,8229.56,0,0.0,0,0.0,0,,,54489.56
T00291,U00656,2025-06-09 23:27:38,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00292,U00374,2025-06-07 09:09:41,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00293,U00413,2025-06-05 18:22:46,GoFood,M00001,I00584|I00454,111815,9186.66,9186.66,20,22363.0,0,0.0,0,P044,,98638.66
T00294,U00444,2025-06-25 18:26:18,GoFood,M00241,I00380,18836,7106.24,7106.24,0,0.0,0,0.0,0,,,25942.24
T00295,U00247,2025-06-07 22:22:21,GoFood,M00287,I00034|I00459,96502,10409.49,10409.49,20,19300.4,0,0.0,0,P055,,87611.09
T00296,U00312,2025-06-09 17:05:31,GoFood,M00006,I00081|I00702|I00547,206998,7234.57,7234.57,0,0.0,0,0.0,0,,,214232.57
T00297,U00743,2025-06-26 18:19:48,GoFood,M00164,I00162|I00533|I00264,130581,2924.68,2924.68,0,0.0,0,0.0,0,,,133505.68
T00298,U00140,2025-06-07 07:34:07,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00299,U00587,2025-06-05 18:48:55,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,1,,P013,5000.0
T00300,U00794,2025-06-28 12:07:42,GoFood,M00174,I00226,59986,7978.03,7978.03,0,0.0,0,0.0,0,,,67964.03
T00301,U00230,2025-06-08 20:16:50,GoFood,M00029,I00614|I00800|I00196,132823,9063.6,0.0,20,26564.6,0,0.0,1,P007,P013,106258.4
T00302,U00477,2025-06-23 22:01:55,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00303,U00281,2025-06-10 18:02:59,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00304,U00591,2025-06-02 06:02:58,GoRide,,,0,0.0,0.0,15,0.0,0,0.0,1,P040,P018,5000.0
T00305,U00153,2025-06-05 06:04:16,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00306,U00756,2025-06-17 09:20:56,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00307,U00474,2025-06-13 08:51:38,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00308,U00139,2025-06-22 12:01:28,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00309,U00233,2025-06-12 20:19:55,GoFood,M00043,I00158|I00417,76056,3642.65,3642.65,0,0.0,0,0.0,0,,,79698.65
T00310,U00122,2025-06-06 12:48:11,GoCar,,,0,0.0,0.0,15,0.0,0,0.0,0,P042,,5000.0
T00311,U00399,2025-06-14 18:59:25,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00312,U00079,2025-06-27 23:53:57,GoFood,M00093,I00881|I00337,42636,2787.78,2787.78,0,0.0,5,2131.8,0,P049,,45423.78
T00313,U00387,2025-06-29 12:01:33,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00314,U00213,2025-06-15 20:24:20,GoRide,,,0,0.0,0.0,10,0.0,0,0.0,0,P031,,5000.0
T00315,U00631,2025-06-09 13:19:54,GoFood,M00266,I00124,145288,2900.78,2900.78,0,0.0,0,0.0,0,,,148188.78
T00316,U00057,2025-06-30 18:15:39,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00317,U00088,2025-06-05 20:39:03,GoFood,M00025,I00842,94737,7580.87,7580.87,0,0.0,5,4736.85,0,P026,,102317.87
T00318,U00057,2025-06-03 11:50:33,GoRide,,,0,0.0,0.0,20,0.0,0,0.0,0,P027,,5000.0
T00319,U00170,2025-06-03 21:21:09,GoFood,M00261,I00575,21516,6854.3,6854.3,0,0.0,0,0.0,0,,,28370.3
T00320,U00306,2025-06-28 13:38:55,GoRide,,,0,0.0,0.0,15,0.0,0,0.0,0,P042,,5000.0
T00321,U00779,2025-06-19 22:11:07,GoFood,M00130,I00729|I00428|I00280,207693,7241.62,7241.62,0,0.0,0,0.0,0,,,214934.62
T00322,U00615,2025-06-03 12:36:50,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00323,U00768,2025-06-01 19:51:11,GoCar,,,0,0.0,0.0,20,0.0,0,0.0,0,P053,,5000.0
T00324,U00572,2025-06-07 12:05:48,GoRide,,,0,0.0,0.0,15,0.0,0,0.0,1,P007,P003,5000.0
T00325,U00022,2025-06-20 09:21:56,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00326,U00558,2025-06-29 10:20:30,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00327,U00289,2025-06-18 09:27:31,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00328,U00767,2025-06-08 20:46:24,GoFood,M00319,I00510,138855,7991.7,7991.7,0,0.0,0,0.0,0,,,146846.7
T00329,U00322,2025-06-03 16:57:03,GoRide,,,0,0.0,0.0,0,0.0,5,0.0,0,P019,,5000.0
T00330,U00160,2025-06-17 22:59:52,GoFood,M00128,I00809|I00017,150150,5658.2,0.0,0,0.0,15,22522.5,1,P011,P003,150150.0
T00331,U00493,2025-06-19 02:37:02,GoFood,M00185,I00825|I00678,119707,7947.4,7947.4,0,0.0,0,0.0,0,,,127654.4
T00332,U00392,2025-06-03 05:07:35,GoFood,M00172,I00261|I00661,201484,8707.83,8707.83,0,0.0,0,0.0,0,,,210191.83
T00333,U00227,2025-06-25 11:45:26,GoRide,,,0,0.0,0.0,15,0.0,0,0.0,1,P004,P010,5000.0
T00334,U00673,2025-06-26 01:27:26,GoRide,,,0,0.0,0.0,0,0.0,10,0.0,0,P029,,5000.0
T00335,U00287,2025-06-09 06:56:30,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00336,U00707,2025-06-30 15:49:20,GoFood,M00030,I00128|I00710,79935,6017.27,0.0,0,0.0,5,3996.75,1,P014,P034,79935.0
T00337,U00361,2025-06-17 01:01:20,GoRide,,,0,0.0,0.0,15,0.0,0,0.0,0,P046,,5000.0
T00338,U00566,2025-06-22 09:03:11,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00339,U00182,2025-06-10 13:11:18,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,1,,P015,5000.0
T00340,U00706,2025-06-06 20:00:05,GoFood,M00091,I00282|I00108|I00622,124369,2972.49,2972.49,15,18655.35,0,0.0,0,P052,,108686.14
T00341,U00713,2025-06-09 13:04:57,GoFood,M00224,I00031|I00383|I00424,86094,5743.58,5743.58,0,0.0,0,0.0,0,,,91837.58
T00342,U00218,2025-06-06 11:23:31,GoFood,M00303,I00211|I00430|I00365,97259,4012.12,0.0,15,14588.85,0,0.0,1,P035,P030,82670.15
T00343,U00409,2025-06-16 21:19:44,GoFood,M00233,I00832|I00829,90021,7464.65,0.0,10,9002.1,0,0.0,1,P055,P057,81018.9
T00344,U00022,2025-06-11 18:30:36,GoCar,,,0,0.0,0.0,0,0.0,15,0.0,0,P047,,5000.0
T00345,U00011,2025-06-11 21:01:06,GoFood,M00151,I00707|I00785,105724,3631.58,3631.58,0,0.0,10,10572.4,0,P011,,109355.58
T00346,U00108,2025-06-11 22:58:54,GoFood,M00264,I00380|I00220,66809,7436.48,7436.48,0,0.0,0,0.0,0,,,74245.48
T00347,U00270,2025-06-19 14:29:25,GoFood,M00032,I00727,35464,7846.39,7846.39,0,0.0,0,0.0,0,,,43310.39
T00348,U00785,2025-06-21 08:13:54,GoFood,M00130,I00067,59495,3677.35,0.0,20,11899.0,0,0.0,1,P004,P034,47596.0
T00349,U00769,2025-06-20 20:20:34,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00350,U00499,2025-06-19 19:48:30,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00351,U00257,2025-06-13 09:40:04,GoFood,M00148,I00636|I00597,86342,11448.0,11448.0,0,0.0,0,0.0,0,,,97790.0
T00352,U00571,2025-06-16 11:26:08,GoFood,M00308,I00677|I00767|I00093,154145,3572.73,3572.73,0,0.0,0,0.0,0,,,157717.73
T00353,U00045,2025-06-21 19:49:51,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00354,U00430,2025-06-22 11:23:51,GoFood,M00168,I00112,29132,4044.18,4044.18,10,2913.2,0,0.0,0,P035,,30262.98
T00355,U00363,2025-06-17 07:14:33,GoRide,,,0,0.0,0.0,20,0.0,0,0.0,0,P033,,5000.0
T00356,U00249,2025-06-25 23:15:08,GoFood,M00011,I00148,22833,7032.76,0.0,10,2283.3,0,0.0,1,P036,P013,20549.7
T00357,U00102,2025-06-08 19:27:10,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00358,U00116,2025-06-25 07:08:18,GoRide,,,0,0.0,0.0,15,0.0,0,0.0,0,P042,,5000.0
T00359,U00655,2025-06-24 11:20:11,GoFood,M00197,I00307|I00725|I00577,163310,4901.78,4901.78,0,0.0,0,0.0,0,,,168211.78
T00360,U00678,2025-06-29 13:56:31,GoCar,,,0,0.0,0.0,20,0.0,0,0.0,1,P022,P057,5000.0
T00361,U00576,2025-06-08 14:08:37,GoFood,M00058,I00337,21339,10086.69,10086.69,20,4267.8,0,0.0,0,P055,,27157.89
T00362,U00487,2025-06-15 03:59:59,GoFood,M00058,I00337,21339,9716.25,9716.25,0,0.0,0,0.0,0,,,31055.25
T00363,U00259,2025-06-03 20:17:08,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00364,U00256,2025-06-26 13:58:56,GoFood,M00055,I00343,42020,6044.45,6044.45,0,0.0,0,0.0,0,,,48064.45
T00365,U00681,2025-06-23 19:06:04,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00366,U00162,2025-06-24 08:39:12,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,1,,P034,5000.0
T00367,U00041,2025-06-02 18:30:24,GoFood,M00004,I00098|I00035,103590,8637.42,8637.42,0,0.0,5,5179.5,0,P056,,112227.42
T00368,U00574,2025-06-06 07:58:28,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00369,U00125,2025-06-11 16:46:58,GoFood,M00227,I00427,51530,6075.69,6075.69,0,0.0,0,0.0,0,,,57605.69
T00370,U00188,2025-06-22 14:03:08,GoFood,M00077,I00273|I00360,61792,9951.99,9951.99,15,9268.8,0,0.0,0,P021,,62475.19
T00371,U00571,2025-06-22 09:53:43,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00372,U00531,2025-06-12 07:42:43,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00373,U00768,2025-06-11 16:35:37,GoRide,,,0,0.0,0.0,15,0.0,0,0.0,0,P004,,5000.0
T00374,U00303,2025-06-02 23:54:52,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00375,U00366,2025-06-25 12:52:16,GoFood,M00308,I00722,25433,9633.97,9633.97,0,0.0,15,3814.95,0,P011,,35066.97
T00376,U00717,2025-06-03 07:09:49,GoCar,,,0,0.0,0.0,0,0.0,15,0.0,0,P017,,5000.0
T00377,U00207,2025-06-27 21:05:38,GoFood,M00231,I00469|I00513,131053,7745.47,7745.47,0,0.0,0,0.0,0,,,138798.47
T00378,U00367,2025-06-25 13:26:03,GoFood,M00270,I00540|I00563,70252,6514.9,6514.9,0,0.0,0,0.0,0,,,76766.9
T00379,U00242,2025-06-17 12:12:14,GoFood,M00284,I00517|I00368,233540,10990.07,10990.07,0,0.0,0,0.0,0,,,244530.07
T00380,U00164,2025-06-07 15:48:42,GoFood,M00309,I00450,55048,6404.68,6404.68,0,0.0,0,0.0,0,,,61452.68
T00381,U00384,2025-06-21 20:02:16,GoFood,M00284,I00448|I00297|I00228,247792,8100.61,0.0,0,0.0,0,0.0,1,,P057,247792.0
T00382,U00396,2025-06-17 23:26:09,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,1,,P030,5000.0
T00383,U00209,2025-06-02 14:59:28,GoFood,M00047,I00661|I00442|I00411,227425,3821.62,3821.62,0,0.0,0,0.0,0,,,231246.62
T00384,U00394,2025-06-09 23:54:17,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00385,U00272,2025-06-30 18:03:22,GoFood,M00262,I00377|I00243|I00672,266336,10558.86,10558.86,0,0.0,0,0.0,0,,,276894.86
T00386,U00222,2025-06-26 14:39:12,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00387,U00417,2025-06-06 19:04:25,GoFood,M00269,I00048,17781,6154.41,6154.41,0,0.0,5,889.05,0,P005,,23935.41
T00388,U00083,2025-06-17 15:46:58,GoFood,M00135,I00299|I00226,90036,7827.23,7827.23,15,13505.4,0,0.0,0,P022,,84357.83
T00389,U00280,2025-06-03 07:57:52,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00390,U00251,2025-06-02 13:39:17,GoFood,M00088,I00601|I00185|I00195,224295,11001.02,11001.02,0,0.0,0,0.0,0,,,235296.02
T00391,U00380,2025-06-24 09:21:20,GoCar,,,0,0.0,0.0,10,0.0,0,0.0,0,P031,,5000.0
T00392,U00356,2025-06-15 11:00:47,GoFood,M00283,I00003,25650,9777.27,9777.27,0,0.0,0,0.0,0,,,35427.27
T00393,U00474,2025-06-21 07:48:53,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00394,U00027,2025-06-23 13:30:59,GoFood,M00172,I00350|I00444,174638,10316.08,0.0,15,26195.7,0,0.0,1,P055,P018,148442.3
T00395,U00609,2025-06-25 23:37:16,GoFood,M00191,I00367|I00303,251835,8020.52,8020.52,0,0.0,0,0.0,0,,,259855.52
T00396,U00065,2025-06-08 18:48:48,GoFood,M00119,I00504,16927,5085.38,5085.38,0,0.0,15,2539.05,0,P014,,22012.38
T00397,U00086,2025-06-19 08:18:00,GoRide,,,0,0.0,0.0,15,0.0,0,0.0,1,P032,P034,5000.0
T00398,U00353,2025-06-29 19:07:17,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00399,U00396,2025-06-14 03:04:06,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00400,U00364,2025-06-02 03:57:44,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00401,U00405,2025-06-26 14:45:29,GoFood,M00008,I00297|I00130|I00202,173355,6064.69,6064.69,0,0.0,0,0.0,0,,,179419.69
T00402,U00410,2025-06-12 06:42:29,GoRide,,,0,0.0,0.0,10,0.0,0,0.0,1,P054,P048,5000.0
T00403,U00124,2025-06-11 12:38:12,GoFood,M00040,I00410|I00053|I00524,161065,4514.16,4514.16,0,0.0,0,0.0,0,,,165579.16
T00404,U00569,2025-06-23 09:34:20,GoFood,M00173,I00826|I00475,182090,9158.82,0.0,15,27313.5,0,0.0,1,P038,P057,154776.5
T00405,U00319,2025-06-25 09:37:02,GoFood,M00246,I00437|I00122|I00056,225684,10271.05,0.0,0,0.0,10,22568.4,1,P028,P057,225684.0
T00406,U00146,2025-06-20 19:21:15,GoFood,M00307,I00459|I00298,105142,8133.53,8133.53,0,0.0,0,0.0,0,,,113275.53
T00407,U00482,2025-06-19 16:16:35,GoFood,M00272,I00075,65097,9120.08,9120.08,0,0.0,0,0.0,0,,,74217.08
T00408,U00582,2025-06-18 10:44:53,GoFood,M00134,I00655|I00347,127580,11020.86,11020.86,0,0.0,0,0.0,0,,,138600.86
T00409,U00689,2025-06-02 16:30:35,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
